OBJECTID,LSI,LPI,MENN,SHDI
122,2.238095238095238,40.36281179138322,21.956436944267878,0.9814336795058544
124,1.0,100.0,0.0,0.6900666586707636
125,1.0,100.0,0.0,0.6900666586707636
126,2.988095238095238,26.303854875283445,10.90069012953766,1.0623847246635454
127,2.75,72.78911564625851,43.3396861446308,0.7491734661239833
128,1.8928571428571428,37.188208616780045,75.81739140818885,1.0725787348293614
129,1.7261904761904763,70.29478458049887,60.0,0.8020446988014147
130,1.5238095238095237,75.96371882086167,0.0,0.710858075201448
131,1.0,100.0,0.0,0.6900666586707636
132,2.0714285714285716,49.20634920634921,28.08697709913514,0.819266277755809
133,1.7976190476190477,78.00453514739229,159.0676472281151,0.7284965722413794
134,2.4285714285714284,31.519274376417233,14.456464132653771,1.0237200673931945
135,1.5238095238095237,77.32426303854875,31.231056256176608,0.4185567565053988
136,1.6904761904761905,77.09750566893425,10.0,0.3307960575492291
137,2.119047619047619,56.46258503401361,11.495327102803738,0.9761261299399265
138,1.0238095238095237,99.77324263038548,0.0,0.009205721925471222
139,1.0357142857142858,99.54648526077098,0.0,0.02028458805428382
140,2.0476190476190474,37.868480725623584,31.297709923664122,1.1844998849395982
141,1.0595238095238095,99.09297052154194,0.0,0.03945184585421838
142,1.0,100.0,0.0,0.6900666586707636
143,1.0,100.0,0.0,0.6900666586707636
145,1.9642857142857142,60.997732426303855,10.0,0.771026402143623
146,2.630952380952381,26.027397260273972,92.57532474987116,1.57623605766278
147,2.2023809523809526,38.095238095238095,13.958269511956095,0.7653200401128317
148,1.630952380952381,86.39455782312925,17.360714986109183,0.2708479067726216
150,1.380952380952381,57.142857142857146,0.0,0.6835814932518295
151,2.0595238095238093,59.863945578231295,93.94595498057748,1.0423295168170505
153,1.6785714285714286,39.002267573696145,70.62257748298549,1.0577433996320567
154,1.5,100.0,0.0,0.6900666586707636
155,2.5555555555555554,58.97435897435897,157.63054614240212,0.8160857854184969
156,2.0833333333333335,62.358276643990926,20.0,0.9382537322142002
157,1.5357142857142858,42.857142857142854,30.0,0.45151793332600054
158,2.488095238095238,31.746031746031747,26.416129402746662,1.221724123408936
159,1.9761904761904763,43.99092970521542,20.106445366982,0.5331638407372986
160,2.4864864864864864,55.75221238938053,36.93877551020408,0.9816124625194393
161,3.426829268292683,43.67541766109785,26.056862880104326,1.0275300609251126
163,3.130952380952381,25.170068027210885,16.690643180962166,0.6410966970281898
164,2.0238095238095237,58.049886621315196,45.19044354675556,0.675801760368683
165,1.630952380952381,72.10884353741497,0.0,0.8225252450531203
166,2.3125,44.90861618798956,13.977865712247445,0.6871562205066857
167,2.3333333333333335,34.69387755102041,21.155529621651983,0.7083363604777494
168,1.2976190476190477,80.27210884353741,0.0,0.49672594306291623
170,1.8214285714285714,31.292517006802722,34.760383386581466,1.0956615627893393
171,1.7023809523809523,56.68934240362812,39.88662131519274,0.5616802634097218
172,1.4642857142857142,84.12698412698413,18.374122379140953,0.48349079815382856
173,2.1341463414634148,24.271844660194176,21.553398058252426,0.6834192984847252
174,1.3333333333333333,78.2312925170068,120.0,0.5117400734174093
175,1.0,100.0,0.0,0.6900666586707636
176,2.1666666666666665,61.45124716553288,37.63156624625477,0.8707980620917297
177,2.7142857142857144,27.891156462585034,16.21212121212121,0.8754760101359496
178,2.3214285714285716,47.39229024943311,44.23216370855919,1.1635645932299117
179,1.25,95.23809523809524,0.0,0.15603279458857647
180,1.975609756097561,40.29126213592233,10.0,0.5408119205984128
182,1.6071428571428572,84.80725623582767,106.52173913043478,0.5109798171661771
183,2.761904761904762,36.507936507936506,64.95071898858387,1.4068476594825237
184,2.011904761904762,41.950113378684804,48.62269441062021,0.6864649077052233
185,1.5476190476190477,71.65532879818593,108.48,0.5799151714181009
186,1.8452380952380953,35.374149659863946,31.231056256176608,0.6640422203620384
187,1.2261904761904763,96.14512471655328,0.0,0.13598144877726168
188,2.4404761904761907,36.961451247165535,47.118251496044465,0.9325769537909405
189,1.4285714285714286,63.265306122448976,0.0,0.6531437196775371
190,2.0853658536585367,58.65384615384615,24.678487915767242,1.1029073556810205
191,2.738095238095238,26.077097505668934,20.695909027669313,1.3845242949827261
192,1.0,100.0,0.0,0.6900666586707636
193,1.869047619047619,58.73015873015873,18.95346881172206,0.6900666586707636
194,1.75,52.60770975056689,32.91254967337979,0.6352692242956565
196,3.488095238095238,73.46938775510205,30.0,0.7329213471955516
199,1.7380952380952381,64.39909297052154,20.041728541186153,0.5101464839287555
200,2.1219512195121952,72.97297297297297,39.42114079893591,0.7247935946038142
201,3.1904761904761907,48.52607709750567,13.407845407517545,0.7881832900795522
204,2.130952380952381,30.839002267573697,58.32358486564167,1.1032716575948065
205,1.9285714285714286,70.06802721088435,12.3606797749979,0.8334356280181957
206,2.4761904761904763,40.816326530612244,10.929705215419501,0.4851855839316036
207,1.0,100.0,0.0,0.6900666586707636
208,3.4523809523809526,43.53741496598639,35.02488258452469,1.0663865251027143
209,3.4047619047619047,68.48072562358277,13.837372455120674,0.5700471705012848
210,2.0238095238095237,66.43990929705215,12.3606797749979,0.4036647275610208
211,1.1547619047619047,98.86621315192744,0.0,0.061935859497396745
212,2.0714285714285716,41.49659863945578,21.75622493021842,1.2797907840892522
213,1.6547619047619047,61.45124716553288,30.0,0.762233296043688
214,1.8452380952380953,48.29931972789116,44.92461431522392,1.1139500771495734
215,2.9761904761904763,24.03628117913832,18.770118741610055,1.2601662831037026
220,3.1785714285714284,43.764172335600904,17.03016241299304,0.6290144110563035
221,2.119047619047619,38.775510204081634,36.51041553837953,0.665116674288566
222,1.0357142857142858,99.54648526077098,0.0,0.02028458805428382
223,2.142857142857143,36.768149882903984,63.2129963898917,1.2538153200238054
224,2.119047619047619,43.632075471698116,26.055512754639892,0.6828554822925457
225,2.6785714285714284,58.73015873015873,12.360679774997898,0.6144519580206226
226,2.0238095238095237,45.35147392290249,18.284271247461902,0.7620374203569573
227,1.9047619047619047,61.224489795918366,38.06020066889632,0.744408888799625
228,1.3928571428571428,53.06122448979592,116.4911064067352,0.6908431145237695
230,2.388888888888889,34.40514469453376,70.0,1.096970604553385
231,2.475609756097561,51.824817518248175,20.0,0.9020486455714158
232,2.8095238095238093,37.188208616780045,36.23384829221308,1.0200496358386821
233,2.130952380952381,43.764172335600904,30.913254661657188,0.7522832916263292
234,1.9166666666666667,42.40362811791383,119.05524318830973,1.3127685608566222
235,1.75,40.136054421768705,40.0,0.6618665453311015
237,1.869047619047619,75.73696145124717,14.009779951100244,0.5223034706217216
238,1.7738095238095237,65.98639455782313,109.40475380297721,0.9062411075679444
239,1.5952380952380953,66.13636363636364,204.7091055358389,0.9545119805872675
242,1.9285714285714286,46.93877551020408,20.0,0.927618291742345
243,1.1666666666666667,100.0,0.0,0.6900666586707636
245,1.2619047619047619,91.15646258503402,12.360679774997898,0.2925084684723972
246,2.2948717948717947,39.40217391304348,90.0811922637414,0.9871458194684457
247,2.3095238095238093,58.956916099773245,30.861231764110883,0.8507317881656752
248,2.0476190476190474,44.85981308411215,31.23105625617661,0.5390321229759606
250,2.5595238095238093,34.240362811791385,21.025657988471462,0.8449936656637249
251,1.8452380952380953,36.281179138321995,20.0,1.0151654891875816
252,2.0952380952380953,45.12471655328798,10.0,1.2091209324382661
253,1.7560975609756098,66.08478802992519,29.60108460008018,0.8601176015529494
254,2.369047619047619,43.764172335600904,13.65079365079365,0.5577111239688584
255,2.2777777777777777,49.83818770226537,42.39067811324865,0.8391274559804596
256,1.5384615384615385,100.0,0.0,0.6900666586707636
257,3.511904761904762,59.863945578231295,11.35593220338983,1.11636033408875
258,2.5,38.775510204081634,50.75686364624341,0.9702074645850651
259,1.0,100.0,0.0,0.6900666586707636
260,1.9761904761904763,42.857142857142854,40.6165418948304,0.9238387838068813
262,2.0833333333333335,38.56812933025404,30.0,0.9642027686174892
264,2.0238095238095237,68.44547563805105,28.85820441869101,0.5491689515705511
265,2.2948717948717947,64.46280991735537,31.231056256176608,0.9170959401240371
266,2.3214285714285716,26.75736961451247,23.03544504358893,1.125687762118088
267,1.869047619047619,58.73015873015873,18.95346881172206,0.6900666586707636
268,1.1904761904761905,98.1859410430839,51.97417214010942,0.08476607571480994
